year,week,player,pos,pred,actual,error,abs_error
2025,9,Chase Brown,RB,12.5,19.200000762939453,-6.700000762939453,6.700000762939453
2025,7,Courtland Sutton,WR,10.0,16.700000762939453,-6.700000762939453,6.700000762939453
2025,14,Jakobi Meyers,WR,8.1,14.800000190734863,-6.700000190734864,6.700000190734864
2025,17,Puka Nacua,WR,22.4,15.699999809265137,6.700000190734862,6.700000190734862
2025,14,Justin Herbert,QB,18.86,12.15999984741211,6.70000015258789,6.70000015258789
2025,11,Davante Adams,WR,13.8,7.099999904632568,6.700000095367432,6.700000095367432
2025,7,Cade Otton,TE,6.8,13.5,-6.7,6.7
2025,9,Travis Etienne,RB,9.8,16.5,-6.699999999999999,6.699999999999999
2025,4,Jakobi Meyers,WR,13.7,7.0,6.699999999999999,6.699999999999999
2025,5,Justice Hill,RB,8.9,2.200000047683716,6.6999999523162845,6.6999999523162845
2025,5,Woody Marks,RB,9.1,2.4000000953674316,6.699999904632568,6.699999904632568
2025,15,Jalen Hurts,QB,16.21,22.899999618530273,-6.689999618530273,6.689999618530273
2025,10,Jared Goff,QB,18.12,24.799999237060547,-6.679999237060546,6.679999237060546
2025,12,Jordan Love,QB,13.7,7.059999942779541,6.640000057220458,6.640000057220458
2025,8,Derrick Henry,RB,12.5,19.100000381469727,-6.600000381469727,6.600000381469727
2025,4,Stefon Diggs,WR,9.5,16.100000381469727,-6.600000381469727,6.600000381469727
2025,8,Deebo Samuel Sr.,WR,10.8,4.199999809265137,6.600000190734864,6.600000190734864
2025,13,Stefon Diggs,WR,12.2,5.599999904632568,6.600000095367431,6.600000095367431
2025,12,Jalen Nailor,WR,6.6,0.0,6.6,6.6
2025,17,Chig Okonkwo,TE,7.9,14.5,-6.6,6.6
2025,8,Rome Odunze,WR,11.8,18.399999618530273,-6.599999618530273,6.599999618530273
2025,10,Aaron Jones,RB,9.3,15.899999618530273,-6.599999618530273,6.599999618530273
2025,16,Breece Hall,RB,14.89,8.300000190734863,6.589999809265137,6.589999809265137
2025,4,Jonnu Smith,TE,9.1,2.5999999046325684,6.500000095367431,6.500000095367431
2025,5,Elic Ayomanor,WR,10.3,3.799999952316284,6.5000000476837165,6.5000000476837165
2025,13,Aaron Jones,RB,11.0,4.5,6.5,6.5
2025,7,Dallas Goedert,TE,11.3,4.800000190734863,6.499999809265137,6.499999809265137
2025,7,Cam Skattebo,RB,11.9,18.399999618530273,-6.499999618530273,6.499999618530273
2025,6,David Montgomery,RB,14.52,8.100000381469727,6.419999618530273,6.419999618530273
2025,9,Justin Herbert,QB,21.29,27.700000762939453,-6.410000762939454,6.410000762939454
2025,17,Quentin Johnston,WR,8.4,14.800000190734863,-6.400000190734863,6.400000190734863
2025,9,DK Metcalf,WR,9.0,2.5999999046325684,6.400000095367432,6.400000095367432
2025,14,Mark Andrews,TE,8.3,1.899999976158142,6.400000023841859,6.400000023841859
2025,10,Jordan Addison,WR,12.9,6.5,6.4,6.4
2025,16,Oronde Gadsden II,TE,8.1,1.7000000476837158,6.399999952316284,6.399999952316284
2025,8,Javonte Williams,RB,11.5,17.899999618530273,-6.399999618530273,6.399999618530273
2025,5,Tua Tagovailoa,QB,16.43,22.739999771118164,-6.309999771118164,6.309999771118164
2025,17,Jalen Hurts,QB,15.2,8.899999618530273,6.300000381469726,6.300000381469726
2025,11,Oronde Gadsden II,TE,12.4,6.099999904632568,6.300000095367432,6.300000095367432
2025,5,Chris Rodriguez Jr.,RB,7.0,0.699999988079071,6.300000011920929,6.300000011920929
2025,5,Jerry Jeudy,WR,9.8,3.5,6.300000000000001,6.300000000000001
2025,13,Elic Ayomanor,WR,7.8,1.5,6.3,6.3
2025,6,Garrett Wilson,WR,10.6,4.300000190734863,6.299999809265136,6.299999809265136
2025,16,Mack Hollins,WR,7.6,13.899999618530273,-6.299999618530274,6.299999618530274
2025,13,Josh Jacobs,RB,16.37,10.100000381469727,6.269999618530274,6.269999618530274
2025,15,Josh Allen,QB,18.27,24.520000457763672,-6.250000457763672,6.250000457763672
2025,6,Josh Downs,WR,10.0,16.200000762939453,-6.200000762939453,6.200000762939453
2025,10,Stefon Diggs,WR,9.4,15.600000381469727,-6.200000381469726,6.200000381469726
2025,14,Sam Darnold,QB,16.06,22.260000228881836,-6.200000228881837,6.200000228881837
2025,13,DJ Moore,WR,10.9,4.699999809265137,6.200000190734864,6.200000190734864
2025,15,Zay Flowers,WR,9.6,15.800000190734863,-6.200000190734864,6.200000190734864
2025,14,Ja'Marr Chase,WR,16.4,10.199999809265137,6.200000190734862,6.200000190734862
2025,8,Adam Thielen,WR,6.2,0.0,6.2,6.2
2025,8,Andrei Iosivas,WR,6.2,0.0,6.2,6.2
2025,7,Tyler Allgeier,RB,7.8,1.600000023841858,6.199999976158142,6.199999976158142
2025,11,David Njoku,TE,7.9,1.7000000476837158,6.1999999523162845,6.1999999523162845
2025,13,David Njoku,TE,8.6,2.4000000953674316,6.199999904632568,6.199999904632568
2025,8,Dallas Goedert,TE,11.6,17.799999237060547,-6.199999237060547,6.199999237060547
2025,15,Jaxon Smith-Njigba,WR,12.1,18.299999237060547,-6.199999237060547,6.199999237060547
2025,11,Jared Goff,QB,18.27,12.100000381469727,6.169999618530273,6.169999618530273
2025,15,Jake Ferguson,TE,9.7,3.5999999046325684,6.100000095367431,6.100000095367431
2025,6,Tyrone Tracy Jr.,RB,6.7,0.6000000238418579,6.099999976158142,6.099999976158142
2025,9,Woody Marks,RB,8.8,2.700000047683716,6.099999952316285,6.099999952316285
2025,16,T.J. Hockenson,TE,7.3,1.2000000476837158,6.099999952316284,6.099999952316284
2025,7,Michael Pittman,WR,14.7,20.799999237060547,-6.099999237060548,6.099999237060548
2025,7,Rhamondre Stevenson,RB,10.7,16.799999237060547,-6.099999237060548,6.099999237060548
2025,15,Kyren Williams,RB,15.72,21.799999237060547,-6.079999237060546,6.079999237060546
2025,8,Jaylen Warren,RB,15.35,9.300000190734863,6.049999809265136,6.049999809265136
2025,10,Saquon Barkley,RB,19.15,13.100000381469727,6.049999618530272,6.049999618530272
2025,11,Aaron Rodgers,QB,15.47,9.4399995803833,6.0300004196167,6.0300004196167
2025,16,RJ Harvey,RB,16.09,22.100000381469727,-6.010000381469727,6.010000381469727
2025,12,Saquon Barkley,RB,18.41,12.399999618530273,6.010000381469727,6.010000381469727
2025,11,Jameson Williams,WR,13.7,19.700000762939453,-6.000000762939454,6.000000762939454
2025,4,Deebo Samuel Sr.,WR,14.1,20.100000381469727,-6.000000381469727,6.000000381469727
2025,4,Breece Hall,RB,10.1,16.100000381469727,-6.000000381469727,6.000000381469727
2025,4,Kayshon Boutte,WR,8.8,2.799999952316284,6.0000000476837165,6.0000000476837165
2025,8,Cam Skattebo,RB,16.0,10.0,6.0,6.0
2025,8,Kenny Gainwell,RB,9.5,3.5,6.0,6.0
2025,5,Brenton Strange,TE,9.2,3.200000047683716,5.9999999523162835,5.9999999523162835
2025,11,Kareem Hunt,RB,7.2,13.199999809265137,-5.9999998092651365,5.9999998092651365
2025,12,Bam Knight,RB,7.2,13.199999809265137,-5.9999998092651365,5.9999998092651365
2025,10,Geno Smith,QB,10.4,4.420000076293945,5.979999923706055,5.979999923706055
2025,12,Caleb Williams,QB,15.69,21.65999984741211,-5.96999984741211,5.96999984741211
2025,6,Josh Allen,QB,21.36,15.399999618530273,5.960000381469726,5.960000381469726
2025,15,Ashton Jeanty,RB,14.15,8.199999809265137,5.950000190734864,5.950000190734864
2025,8,Rachaad White,RB,14.05,8.100000381469727,5.949999618530274,5.949999618530274
2025,8,C.J. Stroud,QB,15.77,21.719999313354492,-5.949999313354493,5.949999313354493
2025,6,Jaxson Dart,QB,17.68,23.600000381469727,-5.920000381469727,5.920000381469727
2025,7,Carson Wentz,QB,17.24,11.319999694824219,5.92000030517578,5.92000030517578
2025,12,Travis Etienne,RB,14.7,20.600000381469727,-5.900000381469727,5.900000381469727
2025,7,Justin Jefferson,WR,18.8,12.899999618530273,5.900000381469727,5.900000381469727
2025,7,Drake London,WR,14.1,8.199999809265137,5.900000190734863,5.900000190734863
2025,10,T.J. Hockenson,TE,8.7,2.799999952316284,5.900000047683715,5.900000047683715
2025,6,Calvin Ridley,WR,8.7,2.799999952316284,5.900000047683715,5.900000047683715
2025,13,Chimere Dike,WR,7.8,1.899999976158142,5.900000023841858,5.900000023841858
2025,8,Jacory Croskey-Merritt,RB,8.4,2.5,5.9,5.9
2025,4,DeVonta Smith,WR,10.8,4.900000095367432,5.899999904632569,5.899999904632569
2025,17,Saquon Barkley,RB,12.7,6.800000190734863,5.899999809265136,5.899999809265136
2025,5,Justin Jefferson,WR,13.4,19.299999237060547,-5.8999992370605465,5.8999992370605465
2025,16,D'Andre Swift,RB,14.89,9.0,5.890000000000001,5.890000000000001
2025,16,Drake Maye,QB,17.83,23.700000762939453,-5.870000762939455,5.870000762939455
2025,14,Amon-Ra St. Brown,WR,21.0,15.199999809265137,5.800000190734863,5.800000190734863
2025,12,Mark Andrews,TE,7.9,2.0999999046325684,5.800000095367432,5.800000095367432
2025,8,Dalton Kincaid,TE,9.1,3.299999952316284,5.8000000476837155,5.8000000476837155
2025,9,Nico Collins,WR,8.7,14.5,-5.800000000000001,5.800000000000001
2025,16,Chimere Dike,WR,7.2,13.0,-5.8,5.8
2025,17,Gunnar Helm,TE,6.9,1.100000023841858,5.7999999761581424,5.7999999761581424
2025,5,Marvin Mims Jr.,WR,9.7,3.9000000953674316,5.799999904632568,5.799999904632568
2025,7,Jared Goff,QB,16.14,10.34000015258789,5.79999984741211,5.79999984741211
2025,4,Juwan Johnson,TE,11.6,5.800000190734863,5.799999809265136,5.799999809265136
2025,5,Tyler Warren,TE,8.6,14.399999618530273,-5.799999618530274,5.799999618530274
2025,11,James Cook,RB,14.61,20.399999618530273,-5.789999618530274,5.789999618530274
2025,12,Bijan Robinson,RB,20.45,14.699999809265137,5.750000190734863,5.750000190734863
2025,16,Kyle Pitts,TE,13.0,18.700000762939453,-5.700000762939453,5.700000762939453
2025,9,Travis Kelce,TE,6.9,12.600000381469727,-5.700000381469726,5.700000381469726
2025,9,Jauan Jennings,WR,8.4,14.100000381469727,-5.700000381469726,5.700000381469726
2025,6,Hunter Henry,TE,11.4,5.699999809265137,5.700000190734864,5.700000190734864
2025,7,De'Von Achane,RB,18.5,12.800000190734863,5.699999809265137,5.699999809265137
2025,12,Justin Jefferson,WR,14.5,8.800000190734863,5.699999809265137,5.699999809265137
2025,8,Terry McLaurin,WR,8.7,14.399999618530273,-5.699999618530274,5.699999618530274
2025,7,Jayden Daniels,QB,23.42,17.739999771118164,5.680000228881838,5.680000228881838
2025,4,Geno Smith,QB,15.4,9.779999732971191,5.620000267028809,5.620000267028809
2025,13,Matthew Stafford,QB,17.24,11.619999885559082,5.620000114440916,5.620000114440916
2025,4,Daniel Jones,QB,15.99,10.380000114440918,5.609999885559082,5.609999885559082
2025,4,Emeka Egbuka,WR,14.5,20.100000381469727,-5.600000381469727,5.600000381469727
2025,14,Dalton Kincaid,TE,8.5,14.100000381469727,-5.600000381469727,5.600000381469727
2025,4,Keenan Allen,WR,14.3,8.699999809265137,5.600000190734864,5.600000190734864
2025,12,Jordan Mason,RB,9.8,4.199999809265137,5.600000190734864,5.600000190734864
2025,5,Tetairoa McMillan,WR,7.7,13.300000190734863,-5.600000190734863,5.600000190734863
2025,16,Kayshon Boutte,WR,8.2,2.5999999046325684,5.600000095367431,5.600000095367431
2025,13,Javonte Williams,RB,11.4,17.0,-5.6,5.6
2025,15,Travis Kelce,TE,8.4,14.0,-5.6,5.6
2025,4,Jake Ferguson,TE,11.4,17.0,-5.6,5.6
2025,10,Michael Carter,RB,6.0,0.4000000059604645,5.5999999940395355,5.5999999940395355
2025,16,Christian Watson,WR,9.3,3.700000047683716,5.599999952316285,5.599999952316285
2025,4,Wan'Dale Robinson,WR,10.0,4.400000095367432,5.599999904632568,5.599999904632568
2025,15,Wan'Dale Robinson,WR,10.8,16.399999618530273,-5.599999618530273,5.599999618530273
2025,15,Michael Wilson,WR,10.8,16.399999618530273,-5.599999618530273,5.599999618530273
2025,15,Terry McLaurin,WR,10.3,15.899999618530273,-5.599999618530273,5.599999618530273
2025,7,Tyler Warren,TE,11.3,16.899999618530273,-5.599999618530273,5.599999618530273
2025,9,Jaylen Warren,RB,11.3,16.899999618530273,-5.599999618530273,5.599999618530273
2025,17,TreVeyon Henderson,RB,13.77,8.199999809265137,5.570000190734863,5.570000190734863
2025,16,Rico Dowdle,RB,13.87,8.300000190734863,5.569999809265136,5.569999809265136
2025,14,Trevor Lawrence,QB,13.8,19.360000610351562,-5.560000610351562,5.560000610351562
2025,9,Jared Goff,QB,13.8,19.360000610351562,-5.560000610351562,5.560000610351562
2025,11,Jalen Hurts,QB,20.04,14.5,5.539999999999999,5.539999999999999
2025,6,Daniel Jones,QB,16.95,22.479999542236328,-5.529999542236329,5.529999542236329
2025,11,Chase Brown,RB,13.2,18.700000762939453,-5.500000762939454,5.500000762939454
2025,8,Zay Flowers,WR,8.6,14.100000381469727,-5.500000381469727,5.500000381469727
2025,4,Davante Adams,WR,10.1,15.600000381469727,-5.500000381469727,5.500000381469727
2025,10,Khalil Shakir,WR,7.3,12.800000190734863,-5.5000001907348635,5.5000001907348635
2025,10,Jordan Mason,RB,9.6,4.099999904632568,5.500000095367431,5.500000095367431
2025,15,Zach Charbonnet,RB,8.6,3.0999999046325684,5.500000095367431,5.500000095367431
2025,16,Tyrell Shavers,WR,8.6,3.0999999046325684,5.500000095367431,5.500000095367431
2025,7,Kareem Hunt,RB,7.3,1.7999999523162842,5.500000047683716,5.500000047683716
2025,10,Hunter Henry,TE,7.4,1.899999976158142,5.500000023841858,5.500000023841858
2025,9,Kareem Hunt,RB,7.0,12.5,-5.5,5.5
2025,6,Sam LaPorta,TE,11.0,16.5,-5.5,5.5
2025,4,Calvin Ridley,WR,10.5,5.0,5.5,5.5
2025,8,DK Metcalf,WR,11.0,16.5,-5.5,5.5
2025,7,Sam LaPorta,TE,10.0,4.5,5.5,5.5
2025,14,Kyle Pitts,TE,9.5,15.0,-5.5,5.5
2025,14,Oronde Gadsden II,TE,7.2,1.7000000476837158,5.499999952316284,5.499999952316284
2025,17,Kenny Gainwell,RB,12.3,6.800000190734863,5.499999809265137,5.499999809265137
2025,13,Chris Olave,WR,9.2,14.699999809265137,-5.499999809265137,5.499999809265137
2025,14,Brian Thomas Jr.,WR,6.2,11.699999809265137,-5.4999998092651365,5.4999998092651365
2025,9,Ladd McConkey,WR,15.1,9.600000381469727,5.499999618530273,5.499999618530273
2025,17,Caleb Williams,QB,17.53,23.0,-5.469999999999999,5.469999999999999
2025,12,Matthew Stafford,QB,17.46,22.920000076293945,-5.4600000762939445,5.4600000762939445
2025,15,Jacoby Brissett,QB,15.1,20.559999465942383,-5.459999465942383,5.459999465942383
2025,15,Rico Dowdle,RB,17.85,12.399999618530273,5.450000381469728,5.450000381469728
2025,4,Alvin Kamara,RB,16.65,11.199999809265137,5.450000190734862,5.450000190734862
2025,17,Trevor Lawrence,QB,17.68,23.1200008392334,-5.440000839233399,5.440000839233399
2025,6,Rachaad White,RB,12.2,17.600000381469727,-5.400000381469727,5.400000381469727
2025,10,Woody Marks,RB,10.7,16.100000381469727,-5.400000381469727,5.400000381469727
2025,8,Woody Marks,RB,9.7,15.100000381469727,-5.400000381469727,5.400000381469727
2025,5,Mark Andrews,TE,9.6,4.199999809265137,5.400000190734863,5.400000190734863
2025,14,Zach Ertz,TE,7.5,2.0999999046325684,5.400000095367432,5.400000095367432
2025,15,Rachaad White,RB,9.0,3.5999999046325684,5.400000095367432,5.400000095367432
2025,15,Mark Andrews,TE,9.2,3.799999952316284,5.400000047683715,5.400000047683715
2025,11,Tyler Higbee,TE,8.7,3.299999952316284,5.400000047683715,5.400000047683715
2025,7,CeeDee Lamb,WR,16.6,22.0,-5.399999999999999,5.399999999999999
2025,10,Kenny Gainwell,RB,7.8,2.4000000953674316,5.399999904632568,5.399999904632568
2025,14,Ashton Jeanty,RB,11.2,5.800000190734863,5.399999809265136,5.399999809265136
2025,16,Javonte Williams,RB,11.7,6.300000190734863,5.399999809265136,5.399999809265136
2025,14,Jaylen Warren,RB,9.8,15.199999809265137,-5.399999809265136,5.399999809265136
2025,8,Caleb Williams,QB,17.17,11.800000190734863,5.369999809265138,5.369999809265138
2025,14,Lamar Jackson,QB,15.69,21.059999465942383,-5.369999465942383,5.369999465942383
2025,14,Saquon Barkley,RB,12.9,18.200000762939453,-5.300000762939453,5.300000762939453
2025,12,Jauan Jennings,WR,9.8,15.100000381469727,-5.300000381469726,5.300000381469726
2025,17,Kyle Pitts,TE,8.9,3.5999999046325684,5.300000095367432,5.300000095367432
2025,15,Jayden Higgins,WR,6.7,1.399999976158142,5.300000023841858,5.300000023841858
2025,16,Justin Jefferson,WR,9.2,14.5,-5.300000000000001,5.300000000000001
2025,4,D'Andre Swift,RB,10.7,16.0,-5.300000000000001,5.300000000000001
2025,10,Jacory Croskey-Merritt,RB,8.3,3.0,5.300000000000001,5.300000000000001
2025,12,Joe Flacco,QB,14.9,9.619999885559082,5.280000114440918,5.280000114440918
2025,17,Tyler Shough,QB,16.65,21.920000076293945,-5.270000076293947,5.270000076293947
2025,17,Shedeur Sanders,QB,14.7,9.4399995803833,5.2600004196166985,5.2600004196166985
2025,4,Michael Penix Jr.,QB,13.5,18.719999313354492,-5.219999313354492,5.219999313354492
2025,14,Woody Marks,RB,10.4,15.600000381469727,-5.200000381469726,5.200000381469726
2025,10,Christian Kirk,WR,6.5,1.2999999523162842,5.200000047683716,5.200000047683716
2025,12,Kyle Pitts,TE,9.7,4.5,5.199999999999999,5.199999999999999
2025,14,Chris Olave,WR,11.2,6.0,5.199999999999999,5.199999999999999
2025,8,Jonnu Smith,TE,8.9,3.700000047683716,5.1999999523162845,5.1999999523162845
2025,14,Davante Adams,WR,12.1,6.900000095367432,5.199999904632568,5.199999904632568
2025,11,Kyle Pitts,TE,8.6,3.4000000953674316,5.199999904632568,5.199999904632568
2025,8,Tony Pollard,RB,11.5,6.300000190734863,5.199999809265137,5.199999809265137
2025,12,DK Metcalf,WR,9.2,14.399999618530273,-5.199999618530274,5.199999618530274
2025,4,Bucky Irving,RB,20.36,25.5,-5.140000000000001,5.140000000000001
2025,5,Omarion Hampton,RB,18.13,13.0,5.129999999999999,5.129999999999999
2025,9,Wan'Dale Robinson,WR,8.5,13.600000381469727,-5.100000381469727,5.100000381469727
2025,13,Parker Washington,WR,8.7,3.5999999046325684,5.100000095367431,5.100000095367431
2025,16,Colby Parkinson,TE,9.2,4.099999904632568,5.100000095367431,5.100000095367431
2025,11,Calvin Ridley,WR,7.4,2.299999952316284,5.100000047683716,5.100000047683716
2025,12,CeeDee Lamb,WR,16.6,11.5,5.100000000000001,5.100000000000001
2025,12,Kayshon Boutte,WR,8.6,3.5,5.1,5.1
2025,6,Austin Hooper,TE,6.6,1.5,5.1,5.1
2025,12,Olamide Zaccheaus,WR,6.7,1.600000023841858,5.099999976158142,5.099999976158142
2025,7,KaVontae Turpin,WR,7.8,2.700000047683716,5.099999952316284,5.099999952316284
2025,13,Rachaad White,RB,11.0,5.900000095367432,5.099999904632568,5.099999904632568
2025,10,Travis Etienne,RB,10.6,15.699999809265137,-5.099999809265137,5.099999809265137
2025,6,Tetairoa McMillan,WR,12.8,17.899999618530273,-5.099999618530273,5.099999618530273
2025,7,Aaron Rodgers,QB,17.46,22.559999465942383,-5.099999465942382,5.099999465942382
2025,16,Kyren Williams,RB,16.56,11.5,5.059999999999999,5.059999999999999
2025,13,Kareem Hunt,RB,14.05,9.0,5.050000000000001,5.050000000000001
2025,6,Tony Pollard,RB,11.7,6.699999809265137,5.000000190734863,5.000000190734863
2025,5,Chris Godwin Jr.,WR,10.6,5.599999904632568,5.000000095367431,5.000000095367431
